source	id	status	jp_byte_len	jp	ko	tokens
messages_2.dat	26	untranslated	67	$r10$この度、$mdismissal$を辞めさせてもらうことにした。後は頼むぞ。		$r10$,$mdismissal$
messages_2.dat	27	untranslated	55	$r10$そうか……$yyou$も何か思うことあっての事だろうな。		$r10$,$yyou$
messages_2.dat	28	empty	0			
messages_2.dat	29	empty	0			
messages_2.dat	30	empty	0			
messages_2.dat	31	empty	0			
messages_2.dat	32	empty	0			
messages_2.dat	33	empty	0			
messages_2.dat	34	empty	0			
messages_2.dat	35	empty	0			
messages_2.dat	36	untranslated	79	$r10$$xdate$に$xplanet$の我が屋敷において夜会を開く。以下のリストの者に伝えよ。		$r10$,$xdate$,$xplanet$
messages_2.dat	37	untranslated	153	$r10$$xsuponsor$より、夜会へのお誘いが届いております。$xdate$より、$xplanet$の$xsuponsor$の屋敷において開催するとのことです。お誘いをお受けになりますか？		$r10$,$xsuponsor$,$xdate$,$xplanet$,$xsuponsor$
messages_2.dat	38	untranslated	56	$r10$そうだな。$xsuponsor$の誘いを断るわけにもいくまい。		$r10$,$xsuponsor$
messages_2.dat	39	untranslated	43	$r10$残念だが多忙なのだ。丁重にお断りせよ。		$r10$
messages_2.dat	40	untranslated	77	$r10$（これで、私も帝国貴族たちの間で一目置かれる存在になったということだな）		$r10$
messages_2.dat	41	untranslated	73	$r10$（何たることだ……このような夜会に参加していては名を貶めるだけだな）		$r10$
messages_2.dat	42	empty	0			
messages_2.dat	43	untranslated	79	$r10$$xdate$に$xplanet$の我が猟場において狩猟を行う。以下のリストの者に伝えよ。		$r10$,$xdate$,$xplanet$
messages_2.dat	44	untranslated	153	$r10$$xsuponsor$より、狩猟へのお誘いが届いております。$xdate$より、$xplanet$の$xsuponsor$の猟場において開催するとのことです。お誘いをお受けになりますか？		$r10$,$xsuponsor$,$xdate$,$xplanet$,$xsuponsor$
messages_2.dat	45	untranslated	56	$r10$そうだな。$xsuponsor$の誘いを断るわけにもいくまい。		$r10$,$xsuponsor$
messages_2.dat	46	untranslated	43	$r10$残念だが多忙なのだ。丁重にお断りせよ。		$r10$
messages_2.dat	47	untranslated	77	$r10$（これで、私も帝国貴族たちの間で一目置かれる存在になったということだな）		$r10$
messages_2.dat	48	untranslated	73	$r10$（何たることだ……このような狩猟に参加していては名を貶めるだけだな）		$r10$
messages_2.dat	49	empty	0			
messages_2.dat	50	untranslated	98	$r10$$xdate$に$xplanet$のホテルにおいて会談を開く。是非、$ytitlepriorityb$にも御参加をお願いする。		$r10$,$xdate$,$xplanet$,$ytitlepriorityb$
messages_2.dat	51	untranslated	35	$r10$わかった。参加させてもらおう。		$r10$
messages_2.dat	52	untranslated	47	$r10$非常に残念だが、参加することはできないな。		$r10$
messages_2.dat	53	untranslated	102	$r10$今回、会談を開いたのは、$xtitlepriortyb$について$ytitlepriorityb$の意見を聞きたかったからなのだ。		$r10$,$xtitlepriortyb$,$ytitlepriorityb$
messages_2.dat	54	no-text	1	 		
messages_2.dat	55	no-text	1	 		
messages_2.dat	56	no-text	1	 		
messages_2.dat	57	no-text	1	 		
messages_2.dat	58	empty	0			
messages_2.dat	59	empty	0			
messages_2.dat	60	empty	0			
messages_2.dat	61	empty	0			
messages_2.dat	62	empty	0			
messages_2.dat	63	empty	0			
messages_2.dat	64	empty	0			
messages_2.dat	65	empty	0			
messages_2.dat	66	empty	0			
messages_2.dat	67	empty	0			
messages_2.dat	68	empty	0			
messages_2.dat	69	empty	0			
messages_2.dat	70	empty	0			
messages_2.dat	71	empty	0			
messages_2.dat	72	untranslated	65	$r10$（これで、私も政界で一目置かれる存在になったということだな）		$r10$
messages_2.dat	73	untranslated	73	$r10$（何たることだ……このような会談に参加していては名を貶めるだけだな）		$r10$
messages_2.dat	74	empty	0			
messages_2.dat	75	untranslated	98	$r10$$xdate$に$xplanet$のホテルにおいて会談を開く。是非、$ytitlepriorityb$にも御参加をお願いする。		$r10$,$xdate$,$xplanet$,$ytitlepriorityb$
messages_2.dat	76	untranslated	35	$r10$わかった。参加させてもらおう。		$r10$
messages_2.dat	77	untranslated	47	$r10$非常に残念だが、参加することはできないな。		$r10$
messages_2.dat	78	untranslated	102	$r10$今回、会談を開いたのは、$xtitlepriortyb$について$ytitlepriorityb$の意見を聞きたかったからなのだ。		$r10$,$xtitlepriortyb$,$ytitlepriorityb$
messages_2.dat	79	no-text	1	 		
messages_2.dat	80	no-text	1	 		
messages_2.dat	81	no-text	1	 		
messages_2.dat	82	no-text	1	 		
messages_2.dat	83	empty	0			
messages_2.dat	84	empty	0			
messages_2.dat	85	empty	0			
messages_2.dat	86	empty	0			
messages_2.dat	87	empty	0			
messages_2.dat	88	empty	0			
messages_2.dat	89	empty	0			
messages_2.dat	90	empty	0			
messages_2.dat	91	empty	0			
messages_2.dat	92	empty	0			
messages_2.dat	93	empty	0			
messages_2.dat	94	empty	0			
messages_2.dat	95	empty	0			
messages_2.dat	96	empty	0			
messages_2.dat	97	untranslated	65	$r10$（これで、私も政界で一目置かれる存在になったということだな）		$r10$
messages_2.dat	98	untranslated	73	$r10$（何たることだ……このような会談に参加していては名を貶めるだけだな）		$r10$
messages_2.dat	99	empty	0			
messages_2.dat	100	empty	0			
messages_2.dat	101	empty	0			
messages_2.dat	102	empty	0			
messages_2.dat	103	empty	0			
messages_2.dat	104	empty	0			
messages_2.dat	105	empty	0			
messages_2.dat	106	empty	0			
messages_2.dat	107	empty	0			
messages_2.dat	108	empty	0			
messages_2.dat	109	empty	0			
messages_2.dat	110	empty	0			
messages_2.dat	111	empty	0			
messages_2.dat	112	empty	0			
messages_2.dat	113	empty	0			
messages_2.dat	114	empty	0			
messages_2.dat	115	empty	0			
messages_2.dat	116	empty	0			
messages_2.dat	117	empty	0			
messages_2.dat	118	empty	0			
messages_2.dat	119	empty	0			
messages_2.dat	120	empty	0			
messages_2.dat	121	empty	0			
messages_2.dat	122	empty	0			
messages_2.dat	123	empty	0			
messages_2.dat	124	empty	0			
messages_2.dat	125	empty	0			
messages_2.dat	126	empty	0			
messages_2.dat	127	empty	0			
messages_2.dat	128	empty	0			
messages_2.dat	129	empty	0			
messages_2.dat	130	empty	0			
messages_2.dat	131	empty	0			
messages_2.dat	132	empty	0			
messages_2.dat	133	empty	0			
messages_2.dat	134	empty	0			
messages_2.dat	135	untranslated	97	$r10$（市民の政府への支持率が大幅に上がったようだな。この声を背景に、政界に地歩を築きたいものだ）		$r10$
messages_2.dat	136	untranslated	91	$r10$（市民の政府への支持率が上がったようだな。この声を背景に、政界に地歩を築けないものか）		$r10$
messages_2.dat	137	untranslated	57	$r10$（$xtitlepriortyb$を話題としたのは迂闊だったな……）		$r10$,$xtitlepriortyb$
messages_2.dat	138	empty	0			
messages_2.dat	139	empty	0			
messages_2.dat	140	empty	0			
messages_2.dat	141	empty	0			
messages_2.dat	142	empty	0			
messages_2.dat	143	empty	0			
messages_2.dat	144	empty	0			
messages_2.dat	145	empty	0			
messages_2.dat	146	empty	0			
messages_2.dat	147	empty	0			
messages_2.dat	148	empty	0			
messages_2.dat	149	empty	0			
messages_2.dat	150	empty	0			
messages_2.dat	151	empty	0			
messages_2.dat	152	empty	0			
messages_2.dat	153	empty	0			
messages_2.dat	154	empty	0			
messages_2.dat	155	empty	0			
messages_2.dat	156	empty	0			
messages_2.dat	157	empty	0			
messages_2.dat	158	empty	0			
messages_2.dat	159	empty	0			
messages_2.dat	160	empty	0			
messages_2.dat	161	empty	0			
messages_2.dat	162	empty	0			
messages_2.dat	163	empty	0			
messages_2.dat	164	empty	0			
messages_2.dat	165	empty	0			
messages_2.dat	166	empty	0			
messages_2.dat	167	empty	0			
messages_2.dat	168	empty	0			
messages_2.dat	169	empty	0			
messages_2.dat	170	empty	0			
messages_2.dat	171	empty	0			
messages_2.dat	172	empty	0			
messages_2.dat	173	empty	0			
messages_2.dat	174	empty	0			
messages_2.dat	175	empty	0			
messages_2.dat	176	empty	0			
messages_2.dat	177	empty	0			
messages_2.dat	178	empty	0			
messages_2.dat	179	empty	0			
messages_2.dat	180	empty	0			
messages_2.dat	181	empty	0			
messages_2.dat	182	empty	0			
messages_2.dat	183	empty	0			
messages_2.dat	184	empty	0			
messages_2.dat	185	empty	0			
messages_2.dat	186	empty	0			
messages_2.dat	187	empty	0			
messages_2.dat	188	empty	0			
messages_2.dat	189	empty	0			
messages_2.dat	190	empty	0			
messages_2.dat	191	empty	0			
messages_2.dat	192	empty	0			
messages_2.dat	193	empty	0			
messages_2.dat	194	empty	0			
messages_2.dat	195	empty	0			
messages_2.dat	196	empty	0			
messages_2.dat	197	empty	0			
messages_2.dat	198	empty	0			
messages_2.dat	199	empty	0			
messages_2.dat	200	empty	0			
messages_2.dat	201	empty	0			
messages_2.dat	202	empty	0			
messages_2.dat	203	empty	0			
messages_2.dat	204	empty	0			
messages_2.dat	205	empty	0			
messages_2.dat	206	empty	0			
messages_2.dat	207	empty	0			
messages_2.dat	208	empty	0			
messages_2.dat	209	empty	0			
messages_2.dat	210	untranslated	105	$r10$審議の結果、拘留中の$xtitlepriortyb$に対する処分を決定した。$xtitlepriortyb$は無罪であると判断する。		$r10$,$xtitlepriortyb$,$xtitlepriortyb$
messages_2.dat	211	untranslated	131	$r10$審議の結果、拘留中の$xtitlepriortyb$に対する処分を決定した。$xtitlepriortyb$は有罪であると判断するが、今回に限り、不問に付す。		$r10$,$xtitlepriortyb$,$xtitlepriortyb$
messages_2.dat	212	untranslated	161	$r10$審議の結果、拘留中の$xtitlepriortyb$に対する処分を決定した。$xtitlepriortyb$は有罪であると判断するが、協力的な態度であったことを考慮し、特に実刑は科さない。		$r10$,$xtitlepriortyb$,$xtitlepriortyb$
messages_2.dat	213	untranslated	177	$r10$審議の結果、拘留中の$xtitlepriortyb$に対する処分を決定した。$xtitlepriortyb$は有罪であると判断し、ただちに銃殺刑を執行する。皇帝陛下の名において、正義が常に為されんことを！		$r10$,$xtitlepriortyb$,$xtitlepriortyb$
messages_2.dat	214	untranslated	259	$r10$審議の結果、拘留中の$xtitlepriortyb$に対する処分を決定した。$xtitlepriortyb$は有罪であると判断し、死刑を命ずる。ただし、皇帝陛下の格別なる御厚情により、刑の執行は猶予される。不正蓄財した資金は、すべて没収。皇帝陛下の名において、正義が常に為されんことを！		$r10$,$xtitlepriortyb$,$xtitlepriortyb$
messages_2.dat	215	untranslated	45	$r10$……無罪と判断してもらえると信じていた。		$r10$
messages_2.dat	216	untranslated	37	$r10$……今は、何も言うべき事はない。		$r10$
messages_2.dat	217	untranslated	37	$r10$……今は、何も言うべき事はない。		$r10$
messages_2.dat	218	untranslated	53	$r10$……帝国の行く末を案じて行った事だ。悔いはない。		$r10$
messages_2.dat	219	untranslated	63	$r10$……不名誉にまみれて生き長らえるより、死を賜るのが本望だ！		$r10$
messages_2.dat	220	empty	0			
messages_2.dat	221	empty	0			
messages_2.dat	222	empty	0			
messages_2.dat	223	empty	0			
messages_2.dat	224	empty	0			
messages_2.dat	225	empty	0			
messages_2.dat	226	empty	0			
messages_2.dat	227	empty	0			
messages_2.dat	228	empty	0			
messages_2.dat	229	empty	0			
messages_2.dat	230	empty	0			
messages_2.dat	231	empty	0			
messages_2.dat	232	empty	0			
messages_2.dat	233	empty	0			
messages_2.dat	234	empty	0			
messages_2.dat	235	empty	0			
messages_2.dat	236	empty	0			
messages_2.dat	237	empty	0			
messages_2.dat	238	empty	0			
messages_2.dat	239	empty	0			
messages_2.dat	240	empty	0			
messages_2.dat	241	empty	0			
messages_2.dat	242	empty	0			
messages_2.dat	243	empty	0			
messages_2.dat	244	empty	0			
messages_2.dat	245	empty	0			
messages_2.dat	246	empty	0			
messages_2.dat	247	empty	0			
messages_2.dat	248	empty	0			
messages_2.dat	249	empty	0			
messages_2.dat	250	empty	0			
messages_2.dat	251	empty	0			
messages_2.dat	252	empty	0			
messages_2.dat	253	empty	0			
messages_2.dat	254	empty	0			
messages_2.dat	255	empty	0			
messages_2.dat	256	empty	0			
messages_2.dat	257	empty	0			
messages_2.dat	258	empty	0			
messages_2.dat	259	empty	0			
messages_2.dat	260	empty	0			
messages_2.dat	261	empty	0			
messages_2.dat	262	empty	0			
messages_2.dat	263	empty	0			
messages_2.dat	264	empty	0			
messages_2.dat	265	empty	0			
messages_2.dat	266	empty	0			
messages_2.dat	267	empty	0			
messages_2.dat	268	empty	0			
messages_2.dat	269	empty	0			
messages_2.dat	270	empty	0			
messages_2.dat	271	empty	0			
messages_2.dat	272	untranslated	92	$r10$$xsystem$に対する$xnumerous$な$xobject$を行う。この作戦は$xday$に発動される予定である。		$r10$,$xsystem$,$xnumerous$,$xobject$,$xday$
